./sim < tests/topology.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
topology2Test 0.500000 1.000000 91 100 500 10 0 0 0 0.004 0.044 0.224 0.344 0.71 0.75 0.996 1
topology2Test 0.500000 1.000000 98 100 500 10 0 0 0 0.004 0.046 0.226 0.396 0.766 0.796 0.996 1
topology2Test 0.500000 1.000000 66 100 500 10 0 0 0 0.004 0.044 0.228 0.398 0.758 0.794 0.996 1
topology2Test 0.500000 0.998000 100 100 500 10 0 0 0 0.002 0.028 0.15 0.296 0.622 0.672 0.994 0.998
topology2Test 0.500000 1.000000 49 100 500 10 0 0 0 0.004 0.044 0.228 0.396 0.758 0.796 0.992 1
topology2Test 0.500000 1.000000 75 100 500 10 0 0 0 0.004 0.044 0.224 0.356 0.734 0.764 0.998 1
topology2Test 0.500000 1.000000 81 100 500 10 0 0 0 0.004 0.046 0.208 0.33 0.67 0.724 0.996 1
topology2Test 0.500000 1.000000 72 100 500 10 0 0 0 0.004 0.046 0.23 0.37 0.74 0.774 0.996 1
topology2Test 0.500000 1.000000 77 100 500 10 0 0 0 0.004 0.046 0.228 0.334 0.7 0.738 0.998 1
topology2Test 0.500000 1.000000 73 100 500 10 0 0 0 0.004 0.046 0.222 0.39 0.74 0.784 0.998 1
topology2Test 0.500000 1.000000 48 100 500 10 0 0 0 0.004 0.046 0.226 0.372 0.736 0.77 0.992 1
topology2Test 0.500000 1.000000 54 100 500 10 0 0 0 0.004 0.044 0.228 0.382 0.746 0.772 0.996 1
topology2Test 0.500000 1.000000 60 100 500 10 0 0 0 0.004 0.044 0.228 0.354 0.72 0.754 0.99 1
topology2Test 0.500000 1.000000 52 100 500 10 0 0 0 0.004 0.046 0.228 0.402 0.768 0.8 0.994 1
topology2Test 0.500000 1.000000 53 100 500 10 0 0 0 0.004 0.044 0.224 0.326 0.696 0.736 0.994 1
topology2Test 0.500000 1.000000 93 100 500 10 0 0 0 0.004 0.046 0.23 0.382 0.762 0.78 0.998 1
topology2Test 0.500000 1.000000 86 100 500 10 0 0 0 0.004 0.042 0.226 0.392 0.754 0.786 0.996 1
topology2Test 0.500000 1.000000 78 100 500 10 0 0 0 0.004 0.046 0.228 0.39 0.762 0.786 0.998 1
topology2Test 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.042 0.226 0.34 0.694 0.74 0.978 0.998
topology2Test 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.046 0.21 0.328 0.662 0.726 0.998 0.998
topology2Test 0.500000 1.000000 56 100 500 10 0 0 0 0.004 0.046 0.228 0.392 0.752 0.792 0.988 1
topology2Test 0.500000 1.000000 61 100 500 10 0 0 0 0.004 0.044 0.228 0.402 0.77 0.804 0.996 1
topology2Test 0.500000 1.000000 57 100 500 10 0 0 0 0.004 0.044 0.204 0.324 0.668 0.722 0.994 1
topology2Test 0.500000 1.000000 70 100 500 10 0 0 0 0.004 0.046 0.23 0.348 0.726 0.756 0.998 1
topology2Test 0.500000 1.000000 65 100 500 10 0 0 0 0.004 0.046 0.234 0.382 0.756 0.778 0.988 1
topology2Test 0.500000 1.000000 53 100 500 10 0 0 0 0.004 0.044 0.222 0.372 0.736 0.772 0.996 1
topology2Test 0.500000 1.000000 58 100 500 10 0 0 0 0.004 0.044 0.224 0.378 0.752 0.778 0.998 1
topology2Test 0.500000 1.000000 49 100 500 10 0 0 0 0.004 0.042 0.228 0.34 0.7 0.744 0.982 1
topology2Test 0.500000 1.000000 54 100 500 10 0 0 0 0.004 0.046 0.234 0.394 0.76 0.784 0.994 1
topology2Test 0.500000 1.000000 53 100 500 10 0 0 0 0.004 0.046 0.228 0.4 0.758 0.792 0.996 1
topology2Test 0.500000 1.000000 71 100 500 10 0 0 0 0.004 0.044 0.23 0.392 0.764 0.794 0.998 1
topology2Test 0.500000 1.000000 83 100 500 10 0 0 0 0.004 0.044 0.22 0.39 0.754 0.788 0.998 1
topology2Test 0.500000 1.000000 76 100 500 10 0 0 0 0.004 0.044 0.228 0.368 0.728 0.77 0.994 1
topology2Test 0.500000 1.000000 79 100 500 10 0 0 0 0.004 0.044 0.23 0.4 0.77 0.792 0.996 1
